spaceId,spaceStatus,isStorefront,isInterior,isMobile,placeId,name,genericName.name,genericName.tagId,resolvedName,address,postcode,chain.name,chain.chainId,placeStatus,operatingBasis,entrances.main.lat,entrances.main.lon,entrances.main.entranceMethod,entrances.main.origin.type,entrances.main.origin.id,entrances.main.origin.name,entrances.main.floor,entrances.main.id,parent.states.placeId,parent.states.name,tags.tagId,tags.name,subcategories.tagId,subcategories.name,categories.tagId,categories.name,offerings.positive.tagId,offerings.positive.name,tagsPrimary.tagId,tagsPrimary.name,subcategoriesPrimary.tagId,subcategoriesPrimary.name,categoriesPrimary.tagId,categoriesPrimary.name,spaceCreationDate,placeCreationDate,verifiedTimes,verifiedTimesLast,modifiedDate,validityTime.start,validityTime.end,covidMandates.status,covidMandates.date,covidMandatesLast.status,covidMandatesLast.date,covidObserved.status,covidObserved.date,id,Name_2,id_2,width,n,distance,feature_x,feature_y,nearest_x,nearest_y
5bd22a9f8438970003ba9768,Occupied,false,true,false,5bd22add8438970003ba97ff,,Pawn Shop,572022d19756870003580b7e,Pawn Shop,,,,,Operating,Year Round,40.7478091597515,-73.8836751177792,fixed,EXTERIOR,,,"2",5bd22a9f8438970003ba9765,,,572022d19756870003580b7e,Pawn Shop,572022d19756870003580b7e,Pawn Shop,59ea28543a04ba000459f81f,Home & Hobby,,,572022d19756870003580b7e,Pawn Shop,572022d19756870003580b7e,Pawn Shop,59ea28543a04ba000459f81f,Home & Hobby,2018-10-25T20:42:07Z,2018-10-25T20:43:09Z,"2018-10-25T20:43:08Z,2019-03-08T18:51:23Z,2019-08-14T16:08:39Z",2019-08-14T16:08:39Z,2019-08-14T16:08:39Z,2018-10-25T20:43:09Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"255466",14.1,"1",6.11385111436845e-05,-73.8836751177792,40.7478091597515,-73.8836691757412,40.7477483106782
5bd36bc254e7020003fa509d,Occupied,false,true,false,5c75b58b33958e00017e2726,Khan’s Tutorial,,,Khan’s Tutorial,37-16 73rd St Suite 402,"11372",,,Operating,Year Round,40.748258142269,-73.8918453377431,fixed,EXTERIOR,,,"3",5bd36bc254e7020003fa5098,,,56fea474b5413a000300015a,Tutoring Service Center,5644b6f46e852800030004bb,Learning Centers & Studios,5a5cf15e051ced00043524c2,Groups,,,56fea474b5413a000300015a,Tutoring Service Center,5644b6f46e852800030004bb,Learning Centers & Studios,5a5cf15e051ced00043524c2,Groups,2018-10-26T19:32:18Z,2019-02-26T21:54:18Z,"2019-02-26T21:54:18Z,2019-08-15T15:48:51Z",2019-08-15T15:48:51Z,2019-08-15T15:48:51Z,2019-02-26T21:54:18Z,,,,,,,,,Jackson Heights - Roosevelt Avenue,"254460",10.9,"1",5.75920520198715e-05,-73.8918453377431,40.748258142269,-73.8917888101997,40.7482691641242
5bd36c0454e7020003fa514b,Occupied,false,true,false,5bd36c3ac286070003350f3f,"Karnafully Tax, Inc",,,"Karnafully Tax, Inc",37-20 74th Street,"11372",,,Operating,Year Round,40.7482744662848,-73.8918192249303,fixed,EXTERIOR,,,"2",5bd36c0454e7020003fa5148,,,59c18723e41d550e7ccd7788,Tax Service Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,,,59c18723e41d550e7ccd7788,Tax Service Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,2018-10-26T19:33:24Z,2018-10-26T19:34:17Z,"2018-10-26T19:34:17Z,2018-10-26T19:34:33Z,2018-10-26T19:34:55Z,2019-02-26T21:54:50Z,2019-08-15T15:48:40Z",2019-08-15T15:48:40Z,2019-08-15T15:48:40Z,2018-10-26T19:34:17Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"254460",10.9,"1",2.88378395319421e-05,-73.8918192249303,40.7482744662848,-73.8917909201179,40.7482799852146
5bd36c6654e7020003fa51e3,Occupied,false,true,false,5bd36c94c286070003350fb4,Time Travel Inc,,,Time Travel Inc,,,,,Operating,Year Round,40.7482715519553,-73.8918376050705,fixed,EXTERIOR,,,"2",5bd36c66c286070003350f78,,,569929ccd7d249000300015b,Travel Agency,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,569929ccd7d249000300015b,Travel Agency,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,2018-10-26T19:35:02Z,2018-10-26T19:35:46Z,"2018-10-26T19:35:46Z,2019-02-26T21:55:19Z,2019-08-15T15:48:45Z",2019-08-15T15:48:45Z,2019-08-15T15:48:45Z,2018-10-26T19:35:46Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"254460",10.9,"1",4.74359873084743e-05,-73.8918376050705,40.7482715519553,-73.8917910458712,40.7482806301625
5bd3757254e7020003fa6114,Occupied,false,true,false,5bd375a754e7020003fa613c,Bhurtel Law Firm,,,Bhurtel Law Firm,,,,,Temporarily Closed,Year Round,40.7476275197965,-73.8904400154502,fixed,EXTERIOR,,,"2",5bd37572c286070003351eda,,,59c1871be41d550e7ccd7742,Lawyer Office,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,59c1871be41d550e7ccd7742,Lawyer Office,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,2018-10-26T20:13:38Z,2018-10-26T20:14:31Z,"2018-10-26T20:14:29Z,2019-02-28T18:01:55Z",2019-02-28T18:01:55Z,2019-03-07T18:52:10Z,2019-03-07T18:52:10Z,,,,,,,,,Jackson Heights - Roosevelt Avenue,"254734",8.5,"1",8.569410604648e-05,-73.8904400154502,40.7476275197965,-73.8905239986755,40.7476104816725
5bd375b254e7020003fa6152,Occupied,false,true,false,5bd375e8c286070003351f28,Guru Mitra Sharma,,,Guru Mitra Sharma,,,,,Unsure If Operating,Year Round,40.7476318323857,-73.8904168864622,fixed,EXTERIOR,,,"2",5bd375b2c286070003351f04,,,59f250a9cc7f8c000459af44,Psychic Consultant,5511be5c37345d0003000661,Psychics & Astrology,59ea28543a04ba000459f81f,Home & Hobby,,,59f250a9cc7f8c000459af44,Psychic Consultant,5511be5c37345d0003000661,Psychics & Astrology,59ea28543a04ba000459f81f,Home & Hobby,2018-10-26T20:14:42Z,2018-10-26T20:15:36Z,"2018-10-26T20:15:35Z,2018-10-26T20:15:48Z,2019-02-28T18:02:16Z",2019-02-28T18:02:16Z,2019-02-28T18:02:17Z,2019-02-28T18:02:13Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"254734",8.5,"1",0.000109218774612606,-73.8904168864622,40.7476318323857,-73.8905239246867,40.7476101169714
5c75b8af33958e00017e29ca,Occupied,true,false,false,5c75b8d5bd12d700017cebac,,Discount Clothing Store,59e789ea07a73b0004f3fc4f,Discount Clothing Store,,,,,Operating,Year Round,40.7485234955267,-73.8916360054239,fixed,EXTERIOR,,,"1",5c75b8af33958e00017e29c5,,,59e789ea07a73b0004f3fc4f,Discount Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,,,59e789ea07a73b0004f3fc4f,Discount Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,2019-02-26T22:07:43Z,2019-02-26T22:08:20Z,"2019-02-26T22:08:20Z,2019-08-15T15:53:39Z",2019-08-15T15:53:39Z,2019-08-15T15:53:39Z,2019-02-26T22:08:20Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"254525",12,"1",4.19177958205713e-05,-73.8916360054239,40.7485234955267,-73.8916771409073,40.7485154349059
5c78287233958e0001805a64,Occupied,true,false,false,5c78289cbd12d70001083529,Smile Dental Group,,,Smile Dental Group,37-50 76th Street,"11372",,,Operating,Year Round,40.7478685774439,-73.8898595195148,fixed,EXTERIOR,,,"1",5c78287133958e0001805a5f,,,59e0f763ef1d5f00047ce717,Dentist Office,563b74679f9b4000030007da,Healthcare,59ea290e3a04ba000459f8e3,Municipal,,,59e0f763ef1d5f00047ce717,Dentist Office,563b74679f9b4000030007da,Healthcare,59ea290e3a04ba000459f8e3,Municipal,2019-02-28T18:29:06Z,2019-02-28T18:29:47Z,2019-02-28T18:29:46Z,2019-02-28T18:29:46Z,2019-03-25T16:56:21Z,2019-02-28T18:29:47Z,,,,,,,,,Jackson Heights - Roosevelt Avenue,"254731",7.1,"1",5.83117009588993e-05,-73.8898595195148,40.7478685774439,-73.8898022118741,40.7478793518947
5d5436e25a8c4f000193d98a,Unoccupied,true,false,false,,,,,,,,,,,None,40.7480403563453,-73.8848327254798,fixed,EXTERIOR,,,"1",5d5436e15a8c4f000193d988,,,,,,,,,,,,,,,,,2019-08-14T16:29:22Z,,2019-08-14T16:29:22Z,2019-08-14T16:29:22Z,,2019-08-14T16:29:21Z,,,,,,,,,Jackson Heights - Roosevelt Avenue,"255393",8.8,"1",4.26024526822654e-05,-73.8848327254798,40.7480403563453,-73.8848746636938,40.7480328626693
5d543703f2510e0001c9839c,Occupied,true,false,false,5d543703f2510e0001c9839e,Golden Spring ,,,Golden Spring ,,,,,Operating,Year Round,40.7481088192139,-73.8848458675321,fixed,EXTERIOR,,,"1",5d543703f2510e0001c9839a,,,59e66cd4fb0ac700043e590b,Adult Day Care Center,5699101961d1d10003000d7a,Day Care Center,59ea2934f86351000446c5ee,Services,,,59e66cd4fb0ac700043e590b,Adult Day Care Center,5699101961d1d10003000d7a,Day Care Center,59ea2934f86351000446c5ee,Services,2019-08-14T16:29:55Z,2019-08-14T16:29:55Z,2019-08-14T16:29:55Z,2019-08-14T16:29:55Z,2019-09-05T04:12:04Z,2019-08-14T16:29:55Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"255393",8.8,"1",4.17077706508303e-05,-73.8848458675321,40.7481088192139,-73.8848869250136,40.7481014829104
5d546991f2510e0001c99898,Occupied,true,false,false,5d546991f2510e0001c9989a,,Massage Parlor,55940a3921ab27000300004a,Massage Parlor,,,,,Operating,Year Round,40.7475372090668,-73.8831206261101,fixed,EXTERIOR,,,"1",5d546991f2510e0001c99896,,,55940a3921ab27000300004a,Massage Parlor,56dc73c2c55a626ccde58420,Massage & Relaxation,59f0ae905f4db6000450b723,Body,,,55940a3921ab27000300004a,Massage Parlor,56dc73c2c55a626ccde58420,Massage & Relaxation,59f0ae905f4db6000450b723,Body,2019-08-14T20:05:37Z,2019-08-14T20:05:37Z,2019-08-14T20:05:37Z,2019-08-14T20:05:37Z,2019-09-05T04:13:18Z,2019-08-14T20:05:37Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"253113",6.9,"1",7.51145696236907e-05,-73.8831206261101,40.7475372090668,-73.8830468492714,40.7475513220621
5d5590b502b6a000014a21e7,Occupied,true,false,false,5d5590b502b6a000014a21e9,$5 Shoe Wharehouse,,,$5 Shoe Wharehouse,37-39 82 Street,"11372",,,Operating,Year Round,40.7487686391329,-73.8840100775968,fixed,EXTERIOR,,,"1",5d5590b502b6a000014a21e5,,,56251b7ca61e540003000792,Shoe Store,56251b7ca61e540003000792,Shoe Store,59ea28713a04ba000459f849,Fashion,,,56251b7ca61e540003000792,Shoe Store,56251b7ca61e540003000792,Shoe Store,59ea28713a04ba000459f849,Fashion,2019-08-15T17:04:53Z,2019-08-15T17:04:53Z,2019-08-15T17:04:53Z,2019-08-15T17:04:53Z,2019-10-15T16:07:30Z,2019-08-15T17:04:52Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,Jackson Heights - Roosevelt Avenue,"255462",10.3,"1",3.97869610124532e-05,-73.8840100775968,40.7487686391329,-73.8840492533999,40.7487616922833
5a8748cdee014d0004dfd23d,Unoccupied,false,true,false,,,,,,21 East 62nd Street,"10065",,,,None,40.7657301519849,-73.970349657459,fixed,EXTERIOR,,,"2",5a8748cdee014d0004dfd23a,5511c1d23d42bd0003000eb1,Amaranth Restaurant,,,,,,,,,,,,,,,2018-02-16T21:10:37Z,,"2019-10-10T16:33:15Z,2020-01-13T16:30:38Z",2020-01-13T16:30:38Z,,2019-10-10T16:33:15Z,,,,,,,,,UES - Madison Avenue,"54608",7.7,"1",5.78779860162242e-05,-73.970349657459,40.7657301519849,-73.9703720971863,40.765676801072
59c110297b2a3677ef57647f,Occupied,true,false,false,5655dcc22d6abb0003000357,Grand Central Optical,,,Grand Central Optical,62 Grand Central Terminal,"10017",,,Operating,Year Round,40.7550860021649,-73.9774501509079,fixed,EXTERIOR,,,"1",59c110297b2a3677ef57647e,"5511c9a63d42bd00030026f9,5511c9a63d42bd00030026f9,5511c9a63d42bd00030026f9,5511c9a63d42bd00030026f9,5511c9a63d42bd00030026f9","Grand Central Terminal,Grand Central Terminal,Grand Central Terminal,Grand Central Terminal,Grand Central Terminal",562518e8a61e54000300075c,Eyewear Shop,562518e8a61e54000300075c,Eyewear Shop,59ea28713a04ba000459f849,Fashion,,,562518e8a61e54000300075c,Eyewear Shop,562518e8a61e54000300075c,Eyewear Shop,59ea28713a04ba000459f849,Fashion,2015-11-25T16:07:30Z,2015-11-25T16:07:30Z,"2015-11-25T16:07:30Z,2016-05-10T17:49:00Z,2016-11-19T19:23:26Z,2017-10-27T18:15:09Z,2018-03-05T19:32:29Z,2018-06-19T15:41:05Z,2018-10-01T17:34:43Z,2018-12-22T16:32:55Z,2019-03-23T22:31:38Z,2019-07-08T18:52:23Z,2019-10-08T17:01:09Z",2019-10-08T17:01:09Z,2019-10-08T17:01:09Z,2015-11-25T16:07:30Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,UES - Madison Avenue,"17852",11.5,"1",1.91513559554054e-05,-73.9774501509079,40.7550860021649,-73.9774655582637,40.7550973770418
59c117827b2a3677ef7f0dbb,Occupied,false,true,false,5511befb3d42bd000300082a,Mad46,,,Mad46,45 E 45th St,"10017",,,Operating,Year Round,40.7551283534833,-73.977189584474,fixed,INTERIOR,59c10faa7b2a3677ef558624,The Roosevelt Hotel,"19",59c117827b2a3677ef7f0dba,559584138f5fc100030001f0,The Roosevelt Hotel,"5511be7e3d42bd00030006da,56252e0f0d55a70003000bb1","Hotel Bar,Rental Space","5511be4f3d42bd00030005f4,56fd4a8762fb4100030001e2","Bar,Event Spaces & Banquet Halls","59ea28d4f86351000446c55f,5a5cf15e051ced00043524c2","Drinks,Groups",5511be5a37345d0003000658,Rooftop,5511be7e3d42bd00030006da,Hotel Bar,5511be4f3d42bd00030005f4,Bar,59ea28d4f86351000446c55f,Drinks,2015-03-24T19:46:03Z,2015-03-24T19:46:03Z,"2016-01-12T16:24:15Z,2016-05-10T17:45:50Z,2016-12-13T20:52:38Z,2017-11-06T19:17:20Z,2017-11-06T19:17:33Z,2018-03-12T19:13:08Z,2018-06-19T15:38:23Z,2018-10-01T17:36:57Z,2018-12-22T16:30:24Z,2018-12-22T16:31:25Z,2019-03-23T22:32:30Z,2019-07-08T18:51:50Z,2019-10-08T17:00:16Z",2019-10-08T17:00:16Z,2019-10-08T17:00:16Z,2018-03-12T19:13:28Z,,Limited Operation,2020-03-17T13:00:00Z,Limited Operation,2020-03-17T13:00:00Z,,,,UES - Madison Avenue,"17850",9.1,"1",6.28151496028481e-05,-73.977189584474,40.7551283534833,-73.9771653289181,40.755186296654
59c117847b2a3677ef7f1205,Occupied,false,true,false,5511bfa037345d0003000a24,Madison Club Lounge,,,Madison Club Lounge,45 E 45th St,"10017",,,Operating,Year Round,40.7547024694917,-73.9775284459422,fixed,INTERIOR,59c10faa7b2a3677ef558624,,"2",59c117847b2a3677ef7f1204,559584138f5fc100030001f0,The Roosevelt Hotel,"5511be4137345d00030005e3,5511be853d42bd00030006fd,5511be7e3d42bd00030006da,5511be6737345d0003000693","Lounge,American Restaurant,Hotel Bar,Cocktail Bar","5511be4f3d42bd00030005f4,5511be633d42bd000300064e","Bar,Restaurant","59ea28d4f86351000446c55f,59ea276af86351000446c403","Drinks,Food","5511be703d42bd0003000690,56dc73c2c55a626ccde58419","Pool Table,Dine In",5511be4137345d00030005e3,Lounge,5511be4f3d42bd00030005f4,Bar,59ea28d4f86351000446c55f,Drinks,2015-03-24T19:48:48Z,2015-03-24T19:48:48Z,"2016-01-12T16:23:41Z,2017-10-31T20:22:11Z,2018-03-05T22:20:38Z,2018-06-25T18:57:48Z,2018-10-01T18:58:52Z,2018-12-22T18:46:08Z,2019-07-08T19:50:05Z,2019-10-08T19:59:43Z,2019-12-04T20:18:12Z",2019-12-04T20:18:12Z,2019-12-04T20:18:12Z,2015-03-24T19:48:48Z,,Limited Operation,2020-03-17T13:00:00Z,Limited Operation,2020-03-17T13:00:00Z,,,,UES - Madison Avenue,"17854",7.3,"1",4.07907291591076e-05,-73.9775284459422,40.7547024694917,-73.9775440741845,40.7546647913597
59c1102a7b2a3677ef576a68,Occupied,false,true,false,5655f9a63acaa10003000ed2,Noé Rodriguez Tailor,,,Noé Rodriguez Tailor,"766 Madison Ave, 4th Fl",,,,Operating,Year Round,40.7678705938785,-73.968528766787,fixed,INTERIOR,59c10fb57b2a3677ef55a874,DanVie Nails & Spa,"4",59c1102a7b2a3677ef576a67,559d446b34e921000300001b,DanVie Nails & Spa,5511be8437345d000300070d,Tailor Shop,58193c3e862a8200030b8857,"Laundry, Cleaners & Tailors",59ea2934f86351000446c5ee,Services,,,5511be8437345d000300070d,Tailor Shop,58193c3e862a8200030b8857,"Laundry, Cleaners & Tailors",59ea2934f86351000446c5ee,Services,2015-11-25T18:10:46Z,2015-11-25T18:10:46Z,"2015-11-25T18:10:50Z,2018-03-06T22:30:44Z,2018-06-15T16:19:57Z,2018-09-17T20:39:49Z,2018-10-18T17:04:16Z,2019-01-25T19:26:05Z,2019-04-30T18:59:19Z,2019-07-03T18:27:40Z,2019-07-25T17:52:11Z,2019-10-10T16:13:50Z,2020-01-13T16:49:35Z",2020-01-13T16:49:35Z,2020-01-13T16:49:35Z,2015-11-25T18:10:46Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,,UES - Madison Avenue,"53526",7.8,"1",8.15669584736797e-05,-73.968528766787,40.7678705938785,-73.9684631599079,40.7678221283637
59c1102a7b2a3677ef576a76,Occupied,false,true,false,5655f9e52d6abb0003000f11,Shanhin Design Ltd.,,,Shanhin Design Ltd.,766 Madison Ave,"10065",,,Operating,Year Round,40.7678597847644,-73.968504257205,fixed,INTERIOR,59c10fb57b2a3677ef55a874,DanVie Nails & Spa,"3",59c1102a7b2a3677ef576a75,559d446b34e921000300001b,DanVie Nails & Spa,"5511be8437345d000300070d,59f0de1b5f4db6000450fa9f","Tailor Shop,Dress Store","58193c3e862a8200030b8857,56dd9db9f89aa300030006ed","Laundry, Cleaners & Tailors,Clothing Store","59ea2934f86351000446c5ee,59ea28713a04ba000459f849","Services,Fashion",,,5511be8437345d000300070d,Tailor Shop,58193c3e862a8200030b8857,"Laundry, Cleaners & Tailors",59ea2934f86351000446c5ee,Services,2015-11-25T18:11:49Z,2015-11-25T18:11:49Z,"2015-11-25T18:11:57Z,2018-03-06T22:28:51Z,2018-06-15T16:19:44Z,2018-09-17T20:39:42Z,2018-10-18T17:03:05Z,2019-01-25T19:26:17Z,2019-04-30T18:59:13Z,2019-07-03T18:27:35Z,2019-07-25T17:52:04Z,2019-10-10T16:13:55Z,2020-01-13T16:49:44Z",2020-01-13T16:49:44Z,2020-01-13T16:49:44Z,2015-11-25T18:11:49Z,,"Temporarily Closed,No Mandate","2020-03-23T00:00:00Z,2020-03-17T13:00:00Z",No Mandate,2020-03-17T13:00:00Z,,,,UES - Madison Avenue,"53526",7.8,"1",5.54305607876228e-05,-73.968504257205,40.7678597847644,-73.9684596726555,40.7678268489933
59c117387b2a3677ef7e00c0,Occupied,false,true,false,5993425129430d00048cec38,Radiance Aesthetics & Wellness,,,Radiance Aesthetics & Wellness,635 Madison Ave #407,"10022",,,Operating,Year Round,40.7638345011831,-73.9710626236781,fixed,INTERIOR,59c10fbe7b2a3677ef55c755,Anand Medical Spa,"4",59c117387b2a3677ef7e00bf,"559d44eaf73b850003000141,559d44eaf73b850003000141","Anand Medical Spa,Anand Medical Spa",59e6258bfb0ac700043df4ed,Wellness Center,57e48fcdd8f31a0003e7b0a5,Alternative Healthcare,59ea290e3a04ba000459f8e3,Municipal,,,59e6258bfb0ac700043df4ed,Wellness Center,57e48fcdd8f31a0003e7b0a5,Alternative Healthcare,59ea290e3a04ba000459f8e3,Municipal,2017-08-15T18:49:53Z,2017-08-15T18:49:53Z,"2018-03-06T17:27:37Z,2018-06-15T16:37:45Z,2018-09-17T20:37:25Z,2018-09-17T20:37:57Z,2019-01-25T18:15:32Z,2019-04-30T21:20:34Z,2019-07-25T17:19:08Z,2019-10-10T17:27:37Z,2020-01-13T15:52:53Z",2020-01-13T15:52:53Z,2020-01-13T15:52:53Z,2017-08-15T18:49:53Z,,,,,,,,,UES - Madison Avenue,"18771",8.8,"1",2.32243311687385e-05,-73.9710626236781,40.7638345011831,-73.9710815907711,40.7638479033821
59c10fce7b2a3677ef55fa57,Occupied,false,true,false,5a9f198521fb9100042bc945,Gil Ferrer Hair,,,Gil Ferrer Hair,"762 Madison Ave, 5 Floor","10065",,,Operating,Year Round,40.7677875202486,-73.968619004779,fixed,INTERIOR,59c10fd37b2a3677ef560e19,Varin Hair & Makeup,"1",59c10fce7b2a3677ef55fa56,559d4612e566c7000300045a,Varin Hair & Makeup,559e99d6c30a3b000300004c,Hair Salon,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,559e99d6c30a3b000300004c,Hair Salon,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,2015-07-08T15:46:08Z,2018-03-06T22:43:16Z,"2018-03-06T22:45:26Z,2018-06-15T16:22:07Z,2018-09-17T20:38:49Z,2018-10-18T17:01:56Z,2019-01-25T19:23:58Z,2019-04-30T19:00:05Z,2019-07-03T18:28:26Z,2019-07-25T17:51:29Z,2019-10-10T16:15:25Z,2020-01-13T16:53:37Z",2020-01-13T16:53:37Z,2020-01-13T16:53:37Z,2018-03-06T22:43:16Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,UES - Madison Avenue,"53526",7.8,"1",0.000104787473493152,-73.968619004779,40.7677875202486,-73.9685347209069,40.7677252575512
59c10ff07b2a3677ef566d91,Occupied,false,true,false,55b92d37e00daf000300235c,Vicki Morav,,,Vicki Morav,762 Madison Ave,"10065",,,Operating,Year Round,40.767773189051,-73.9685836068868,fixed,INTERIOR,59c10fd37b2a3677ef560e19,Varin Hair & Makeup,"4",59c10ff07b2a3677ef566d90,559d4612e566c7000300045a,Varin Hair & Makeup,5592ee8807047d0003000511,Spa,56dc73c2c55a626ccde58420,Massage & Relaxation,59f0ae905f4db6000450b723,Body,,,5592ee8807047d0003000511,Spa,56dc73c2c55a626ccde58420,Massage & Relaxation,59f0ae905f4db6000450b723,Body,2015-07-29T19:44:55Z,2015-07-29T19:44:55Z,"2015-07-29T19:44:56Z,2015-11-25T18:04:40Z,2018-03-06T22:45:52Z,2018-06-15T16:22:15Z,2018-09-17T20:38:43Z,2018-10-18T17:01:51Z,2019-01-25T19:24:04Z,2019-04-30T18:59:58Z,2019-07-03T18:28:23Z,2019-07-03T18:28:39Z,2019-07-25T17:50:47Z,2019-10-10T16:15:32Z,2020-01-13T16:53:33Z",2020-01-13T16:53:33Z,2020-01-13T16:53:33Z,2015-07-29T19:44:55Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,,UES - Madison Avenue,"53526",7.8,"1",6.78005100779266e-05,-73.9685836068868,40.767773189051,-73.9685290727967,40.7677329032945
59c10fbe7b2a3677ef55c9da,Unoccupied,false,true,false,,,,,,696 Madison Ave,"10065",,,,None,40.7657332537056,-73.9700508561664,fixed,EXTERIOR,,,"2",59c10fbe7b2a3677ef55c9d9,"55b8f4871a77520003000189,55b8f4871a77520003000189,","Gil Ferrer Salon,Gil Ferrer Salon,",,,,,,,,,,,,,,,2015-07-08T15:42:46Z,,"2018-03-06T23:11:22Z,2018-06-15T16:31:32Z,2018-10-18T16:40:56Z,2019-01-25T19:18:08Z,2019-04-30T20:22:49Z,2019-07-25T17:38:19Z,2019-10-10T16:26:49Z,2019-10-10T16:33:48Z,2020-01-13T16:33:33Z",2020-01-13T16:33:33Z,,2018-03-06T23:10:44Z,,,,,,,,,UES - Madison Avenue,"54609",8.6,"1",4.67836671438805e-05,-73.9700508561664,40.7657332537056,-73.9700134818253,40.7657051135184
59c110507b2a3677ef5833d3,Occupied,true,false,false,568d4cd1a4d64c00030015bf,Cathedral Parish House,,,Cathedral Parish House,5th Avenue and 51st Street,"10022",,,Operating,Year Round,40.7584002512932,-73.9753651547431,fixed,EXTERIOR,,,"1",59c110507b2a3677ef5833d2,56549d69c65678000300100f,St. Patrick's Cathedral,56dc73c2c55a626ccde5842c,Religious Center,56dc73c2c55a626ccde5842c,Religious Center,5a5cf15e051ced00043524c2,Groups,,,56dc73c2c55a626ccde5842c,Religious Center,56dc73c2c55a626ccde5842c,Religious Center,5a5cf15e051ced00043524c2,Groups,2016-01-06T17:20:17Z,2016-01-06T17:20:17Z,"2016-01-06T17:20:03Z,2016-05-12T18:36:17Z,2016-12-05T21:45:27Z,2017-11-08T20:29:36Z,2018-03-05T19:31:56Z,2018-06-15T15:58:31Z,2018-06-27T16:18:19Z,2018-09-17T18:37:08Z,2018-10-05T18:22:26Z,2019-03-23T20:06:10Z,2019-07-02T19:43:01Z,2019-09-30T20:55:03Z,2020-01-02T16:25:25Z",2020-01-02T16:25:25Z,2020-01-02T16:25:25Z,2016-01-06T17:20:17Z,,,,,,,,,UES - Madison Avenue,"20054",8.7,"1",2.29544011329452e-05,-73.9753651547431,40.7584002512932,-73.9753464795402,40.7583869043338
59c110297b2a3677ef5764ee,Occupied,true,false,false,59f3801fcc7f8c00045a613c,Villard Restaurant,,,Villard Restaurant,455 Madison Ave,"10022",,,Operating,Year Round,40.7579830354118,-73.9751855985997,fixed,EXTERIOR,,,"1",59c110297b2a3677ef5764ed,5655e03b2d6abb0003000555,Lotte New York Palace,5511be633d42bd000300064e,Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,56dc73c2c55a626ccde58419,Dine In,5511be633d42bd000300064e,Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,2015-11-25T16:21:29Z,2017-10-27T18:51:10Z,"2017-10-27T18:51:07Z,2018-03-05T19:53:38Z,2018-06-15T15:50:42Z,2018-09-17T18:36:14Z,2018-10-05T18:18:41Z,2018-12-21T22:20:40Z,2019-03-23T20:15:27Z,2019-07-02T19:40:13Z,2019-10-07T15:03:00Z,2020-01-02T16:26:07Z",2020-01-02T16:26:07Z,2020-01-02T16:26:07Z,2017-10-27T18:51:10Z,,Limited Operation,2020-03-17T13:00:00Z,Limited Operation,2020-03-17T13:00:00Z,,,,UES - Madison Avenue,"19827",13.5,"1",0.000140457564563444,-73.9751855985997,40.7579830354118,-73.9752995209781,40.758065193912
